id,customer_id,customer_name,customer_type,contact_person,contact_phone,address,warehouse_code,warehouse_name,delivery_type,default_region,status,created_at,updated_at
119,HZ2026031100001,大连五佳国际贸易有限公司,普通客户,,,辽宁省大连市甘井子区姚工街269号,,,仓储；仓配一体；零担整车运输,辽宁省,ACTIVE,2026-03-11 09:18:30,2026-05-13 17:24:36.909732
120,HZ2026031000002,驻马店晴年供应链管理有限公司,普通客户,周祥,,河南省驻马店市遂平县前进大道与创业大道交叉口西南角,,,仓储；仓配一体；零担整车运输,河南省,ACTIVE,2026-03-10 16:58:57,2026-05-13 17:24:36.909732
121,HZ2026031000001,成都零度冷链物流有限公司,普通客户,张先生,,贵州省黔南布依族苗族自治州龙里县万豪大道,,,仓配一体,贵州省,ACTIVE,2026-03-10 16:08:08,2026-05-13 17:24:36.909732
122,HZ2026030900002,河南好事全食品有限公司,普通客户,李艳芬,15837221978,河南省安阳市汤阴县城关镇高新技术产业开发区-河南好事全食品有限公司,,,零担整车运输,河南省,ACTIVE,2026-03-09 13:58:44,2026-05-13 17:24:36.909732
123,HZ2026030900001,今悦（武汉）品牌管理有限公司,普通客户,曹阳,,湖北省武汉市江汉区水塔街道俊华大厦A座2505,,,仓配一体,湖北省,ACTIVE,2026-03-09 13:55:25,2026-05-13 17:24:36.909732
124,HZ2026030600001,黑龙江大嘴迹餐饮管理有限公司,普通客户,付广雨,18045377776,黑龙江省哈尔滨市南岗区健安路96号,,,仓配一体,黑龙江省,ACTIVE,2026-03-06 16:28:31,2026-05-13 17:24:36.909732
125,HZ2026030400002,安徽箐筳供应链管理有限公司,普通客户,田玉瑛,19314083196,安徽省合肥市包河区马鞍山南路720号绿地瀛海国际大厦D座1106室,,,仓配一体,安徽省,ACTIVE,2026-03-04 18:13:44,2026-05-13 17:24:36.909732
126,HZ2026030400001,四川食尚智连科技有限公司,普通客户,吴玉朝,,四川省成都市龙泉驿区成龙大道二段1666号B2栋2层3号附3号,,,仓配一体,四川省,ACTIVE,2026-03-04 10:58:47,2026-05-13 17:24:36.909732
127,HZ2026030200002,青岛巅峰味觉食品有限公司,普通客户,张智慧,15093246609,山东省青岛市崂山区资源博雅广场4号楼21楼,,,仓配一体,山东省,ACTIVE,2026-03-02 14:58:28,2026-05-13 17:24:36.909732
128,HZ2026030200001,临沂饭好团餐饮管理有限公司,普通客户,蒋磊,17662886655,山东省临沂市沂水县德意沂蒙国际财富中心26号楼123,,,仓配一体；仓配一体（整合）,山东省,ACTIVE,2026-03-02 11:24:29,2026-05-13 17:24:36.909732
129,HZ2026030100002,江苏恒顺醋业股份有限公司,普通客户,郜益农,19953899740,江苏省镇江市丹徒区镇江市恒顺大道66号,,,零担整车运输；整车运输,江苏省,ACTIVE,2026-03-01 17:46:34,2026-05-13 17:24:36.909732
130,HZ2026022700001,四川文禾创供应链管理有限公司,普通客户,马文浩,,四川省成都市锦江区锦江区锦华路一段160号1栋1单元20层2002号,,,仓配一体,四川省,ACTIVE,2026-02-27 15:41:00,2026-05-13 17:24:36.909732
131,HZ2026022500004,广州粒上皇食品有限公司,普通客户,刘畅,,广东省广州市天河区庆亿街 1 号 904-906 室,,,零担整车运输,广东省,ACTIVE,2026-02-25 17:52:51,2026-05-13 17:24:36.909732
132,HZ2026022500003,郑州火力全开供应链管理有限公司,普通客户,,19139062200,河南省商丘市梁园区示范区腾飞路东侧南京路南侧花样年华2号楼106铺,,,仓配一体,河南省,ACTIVE,2026-02-25 15:02:18,2026-05-13 17:24:36.909732
133,HZ2026022500002,上海隐榆供应链管理有限公司（干线）,普通客户,王志波,,上海市上海城区嘉定区鹤旋东路369号2幢8层801室,,,零担整车运输；整车运输；零担整车运输（整合）,上海市,ACTIVE,2026-02-25 09:29:39,2026-05-13 17:24:36.909732
134,HZ2026022400002,山东郯润食品有限公司,普通客户,孙志勇,,山东省临沂市郯城县山东省临沂市郯城县庙山镇驻地西2000米丰收路中段,,,零担整车运输,山东省,ACTIVE,2026-02-24 14:07:30,2026-05-13 17:24:36.909732
135,HZ2026022400001,舟山市海王水产食品有限公司,普通客户,,13515800001,浙江省舟山市普陀区勾山观矸头工业园区,,,零担整车运输；整车运输；零担整车运输（整合）,浙江省,ACTIVE,2026-02-24 13:58:29,2026-05-13 17:24:36.909732
136,HZ2026021200002,沈阳市领航冷链物流有限公司,普通客户,宋总,,黑龙江省牡丹江市东安区新安街东八条路1号粮油批发市场院内西侧,,,仓储；仓配一体；零担整车运输；整车运输,黑龙江省,ACTIVE,2026-02-12 16:07:46,2026-05-13 17:24:36.909732
137,HZ2026021100001,亳州知亦食品有限公司,普通客户,,,安徽省亳州市涡阳县经济开发区电子商务公共服务中心2005号,,,零担整车运输,安徽省,ACTIVE,2026-02-11 10:08:11,2026-05-13 17:24:36.909732
138,HZ2026021000004,合肥徽杰物流运输有限公司,普通客户,梁小波,18110926531,安徽省合肥市庐阳区金寨路384号金融大厦401室,,,仓配一体,安徽省,ACTIVE,2026-02-10 18:55:18,2026-05-13 17:24:36.909732
139,HZ2026021000003,测试货主wxp,普通客户,,15517801007,河南省郑州市管城回族区商都路街道海马公园(A区)海马公园A区,,,仓配一体,河南省,ACTIVE,2026-02-10 14:03:35,2026-05-13 17:24:36.909732
140,HZ2026021000002,福建津沛冷链物流有限公司,普通客户,林秉潮,15880137908,福建省福州市马尾区亭江镇长安投资区长顺小区福建省福州市马尾区长安投资区5号地3号冷库五楼办公室,,,仓配一体,福建省,ACTIVE,2026-02-10 14:02:25,2026-05-13 17:24:36.909732
141,HZ2026021000001,小焕测试货主01,普通客户,,,河南省郑州市中原区梧桐街道兰寨新城,,,仓配一体,河南省,ACTIVE,2026-02-10 13:54:23,2026-05-13 17:24:36.909732
142,HZ2026020700002,四川江中源食品有限公司,普通客户,曾经理,18117946116,四川省德阳市中江县辑庆镇上场村八组城南路,,,零担整车运输；整车运输,四川省,ACTIVE,2026-02-07 15:28:32,2026-05-13 17:24:36.909732
143,HZ2026020600002,益植好(佛山)食品科技有限公司,普通客户,王颖莹,18813479535,广东省佛山市三水区三水区西南街道锦顺二路10号4座之三,,,零担整车运输；整车运输；零担整车运输（整合）,广东省,ACTIVE,2026-02-06 12:03:29,2026-05-13 17:24:36.909732
144,HZ2026020600001,北京三快在线科技有限公司,普通客户,东哥,13051599591,北京市北京城区朝阳区融新科技中心,,,仓配一体,北京市,ACTIVE,2026-02-06 09:50:49,2026-05-13 17:24:36.909732
145,HZ2026020500001,河南天聚食品有限公司,普通客户,,,河南省安阳市汤阴县白营乡兴隆路与新民街交叉口西南方位1号河南天聚食品有限公司,,,零担整车运输,河南省,ACTIVE,2026-02-05 11:08:39,2026-05-13 17:24:36.909732
146,HZ2026020400005,北京庆丰食品科技有限公司,普通客户,许部长,,北京市北京城区平谷区平翔东路与北环路辅路交叉口东北约200米,,,整车运输,北京市,ACTIVE,2026-02-04 17:39:10,2026-05-13 17:24:36.909732
147,HZ2026020400004,上海甘鼎供应链管理有限公司,普通客户,姚敏,,上海市上海城区嘉定区金园五路275号207室,,,仓配一体,上海市,ACTIVE,2026-02-04 15:57:57,2026-05-13 17:24:36.909732
148,HZ2026020300004,桐乡市峰杰餐饮管理服务有限公司,普通客户,朱伟峰,18267313209,浙江省嘉兴市桐乡市梧桐街道逾桥村逾桥新村46号一楼朝北西间,,,仓配一体,浙江省,ACTIVE,2026-02-03 14:39:23,2026-05-13 17:24:36.909732
149,HZ2026020300003,郑州市金水区潮纪莱餐饮店(个体工商户),普通客户,杨红伟,13525579855,河南省郑州市金水区农业路72号国际企业中心A座20楼2001,,,仓配一体,河南省,ACTIVE,2026-02-03 12:15:35,2026-05-13 17:24:36.909732
150,HZ2026020300002,河南新食潮川奇餐饮管理有限公司,普通客户,杨红伟,19503882666,河南省郑州市金水区农业路国际企业中心A座2001,,,仓配一体,河南省,ACTIVE,2026-02-03 11:22:30,2026-05-13 17:24:36.909732
151,HZ2026020300001,福建舜洋食品有限公司,普通客户,陈宝珍,,福建省漳州市漳浦县大南坂工业区,,,零担整车运输,福建省,ACTIVE,2026-02-03 09:49:02,2026-05-13 17:24:36.909732
152,HZ2026020200003,哈尔滨吾餐科技有限公司,普通客户,张国辉,,黑龙江省哈尔滨市南岗区工业大学西大直街92号,,,仓配一体,黑龙江省,ACTIVE,2026-02-02 16:10:21,2026-05-13 17:24:36.909732
153,HZ2026020200002,四川省锦上锦商贸有限公司,VIP,史军,,四川省凉山彝族自治州布拖县特木里镇日呷村356国道南侧电子商务服务中心,,,仓配一体,四川省,ACTIVE,2026-02-02 15:04:40,2026-05-13 17:24:36.909732
154,HZ2026013000002,山东大江食品科技有限公司,普通客户,,,山东省菏泽市鄄城县罗昊庄桥中粹集团山东中粹产业园,,,零担整车运输,山东省,ACTIVE,2026-01-30 17:20:10,2026-05-13 17:24:36.909732
155,HZ2026013000001,上海北羊北牧餐饮服务有限公司,普通客户,,,上海市上海城区闵行区北翟路3889号中骏广场一期28号楼,,,仓配一体,上海市,ACTIVE,2026-01-30 11:16:35,2026-05-13 17:24:36.909732
156,HZ2026012800028,长沙亿沣餐饮管理有限公司,普通客户,,,湖南省长沙市开福区伍家岭街道芙蓉中路一段109号华创国际广场购物中心负一层D-110号,,,仓配一体,湖南省,ACTIVE,2026-01-28 19:32:26,2026-05-13 17:24:36.909732
157,HZ2026012800027,长沙祥鸿餐饮管理有限公司,普通客户,,,湖南省长沙市芙蓉区火星街道万家丽北路三段569号银港水晶城C1栋1001（一楼26号）,,,仓配一体,湖南省,ACTIVE,2026-01-28 19:31:59,2026-05-13 17:24:36.909732
158,HZ2026012800026,长沙市芙蓉区睿都饮品店（个体工商户）,普通客户,,,湖南省长沙市芙蓉区文艺路街道解放中路99号（原文艺路057号现南元宫20号106）,,,仓配一体,湖南省,ACTIVE,2026-01-28 19:31:31,2026-05-13 17:24:36.909732
159,HZ2026012800025,常德市昕陵餐饮管理有限公司,普通客户,,,北京市北京城区朝阳区常德柳叶湖旅游度假区七里桥街道七里桥社区柳叶大道与紫缘路交汇处（中泽天润广场6栋115、116号）,,,仓配一体,北京市,ACTIVE,2026-01-28 19:31:03,2026-05-13 17:24:36.909732
160,HZ2026012800024,长沙市天心区禾富饮品店,普通客户,,,湖南省长沙市天心区黄兴南路445号印象汇广场首层内场NY01号商铺。,,,仓配一体,湖南省,ACTIVE,2026-01-28 19:30:27,2026-05-13 17:24:36.909732
161,HZ2026012800023,长沙亿品餐饮管理有限公司益阳万达分公司,普通客户,,,湖南省益阳市赫山区梓山社区益阳万达广场商业广场室内步行街3F层3030AB号商铺,,,仓配一体,湖南省,ACTIVE,2026-01-28 19:29:45,2026-05-13 17:24:36.909732
193,HZ2026012100005,测试多账号,普通客户,,,北京市北京城区东城区永定门外街道琉璃井路琉璃井中街4号院,,,仓配一体,北京市,ACTIVE,2026-01-21 14:51:06,2026-05-13 17:24:36.909732
162,HZ2026012800022,长沙亿品餐饮管理有限公司旭辉分公司,普通客户,,,湖南省长沙市雨花区圭塘街道劳动东路222号旭辉国际广场C4-1号楼B1层B38a-4,,,仓配一体,湖南省,ACTIVE,2026-01-28 19:29:10,2026-05-13 17:24:36.909732
163,HZ2026012800021,长沙亿品餐饮管理有限公司黄兴南路分公司,普通客户,,,湖南省长沙市天心区芙蓉南路368号BOBO天下城天虹百货长沙芙蓉天虹商场L1层6031C铺,,,仓配一体,湖南省,ACTIVE,2026-01-28 19:28:34,2026-05-13 17:24:36.909732
164,HZ2026012800020,长沙亿品餐饮管理有限公司洋湖天街分公司,普通客户,,,湖南省长沙市岳麓区洋湖街道先导路69号禧荣商业广场A-1-1栋101号4F05号商铺,,,仓配一体,湖南省,ACTIVE,2026-01-28 19:28:02,2026-05-13 17:24:36.909732
165,HZ2026012800019,长沙亿品餐饮管理有限公司涂家冲分公司,普通客户,,,湖南省长沙市雨花区东塘街道芙蓉中路三段489号新芙蓉之都佳苑商务大楼101第一层09号,,,仓配一体,湖南省,ACTIVE,2026-01-28 19:27:28,2026-05-13 17:24:36.909732
166,HZ2026012800018,长沙亿品餐饮管理有限公司览秀分公司,普通客户,,,湖南省长沙市岳麓区天顶街道环湖路1177号方茂苑二期12栋301--L3层318铺位,,,仓配一体,湖南省,ACTIVE,2026-01-28 19:26:58,2026-05-13 17:24:36.909732
167,HZ2026012800017,长沙亿品餐饮管理有限公司渔湾码头分公司,普通客户,,,湖南省长沙市岳麓区桔子洲街道麓山南路229号留学生公寓综合楼负一楼B101商铺,,,仓配一体,湖南省,ACTIVE,2026-01-28 19:26:20,2026-05-13 17:24:36.909732
168,HZ2026012800016,长沙亿品餐饮管理有限公司,普通客户,,,湖南省长沙市雨花区万家丽中路三段36号“喜盈门·范城”1栋G层B092号商铺,,,仓配一体,湖南省,ACTIVE,2026-01-28 19:25:46,2026-05-13 17:24:36.909732
169,HZ2026012800015,株洲可洛饮餐饮管理有限公司,普通客户,,,湖南省株洲市芦淞区建设街道新华西路999号中央商业广场1栋2704号,,,仓配一体,湖南省,ACTIVE,2026-01-28 19:25:12,2026-05-13 17:24:36.909732
170,HZ2026012800014,株洲可洛饮餐饮管理有限公司株洲天元区时代广场分公司,普通客户,,,湖南省株洲市天元区嵩山路街道珠江北路1036号美的时代广场1F层118号商铺,,,仓配一体,湖南省,ACTIVE,2026-01-28 19:24:40,2026-05-13 17:24:36.909732
171,HZ2026012800013,株洲可洛饮餐饮管理有限公司银泰财富分公司,普通客户,,,湖南省株洲市荷塘区金山街道新华东路1557号银泰财富广场-101（一楼 IF-006B铺）,,,仓配一体,湖南省,ACTIVE,2026-01-28 19:24:02,2026-05-13 17:24:36.909732
172,HZ2026012800012,株洲可洛饮餐饮管理有限公司钟鼓岭分公司,普通客户,,,湖南省株洲市芦淞区建设街道新华西路999号中央商业广场B1层“美食商”B1-C-20号店铺,,,仓配一体,湖南省,ACTIVE,2026-01-28 19:23:33,2026-05-13 17:24:36.909732
173,HZ2026012800011,株洲可洛饮餐饮管理有限公司株洲天元区分公司,普通客户,,,湖南省株洲市天元区泰山路街道珠江南路33号建宁实验中学临街19号门面,,,仓配一体,湖南省,ACTIVE,2026-01-28 19:23:01,2026-05-13 17:24:36.909732
174,HZ2026012800010,株洲可洛饮餐饮管理有限公司万达分公司,普通客户,,,湖南省株洲市石峰区学林街道云龙大道589号株洲云龙万达广场4F-4028B号商铺,,,仓配一体,湖南省,ACTIVE,2026-01-28 19:22:29,2026-05-13 17:24:36.909732
175,HZ2026012800009,深圳市对讲鸡餐饮管理有限公司,普通客户,滕昀宏,15738802681,广东省深圳市南山区西丽街道新围社区新围旺棠工业区15栋103,,,仓配一体,广东省,ACTIVE,2026-01-28 14:34:14,2026-05-13 17:24:36.909732
176,HZ2026012800008,北京速捷通供应链管理有限公司,普通客户,,,北京市北京城区大兴区北京速捷通供应链管理有限公司,,,仓配一体,北京市,ACTIVE,2026-01-28 10:56:37,2026-05-13 17:24:36.909732
177,HZ2026012800007,武汉富得利德商贸有限公司,SVIP,,,湖北省武汉市武昌区徐家棚街道秦园路38号宸胜国际中心21楼2106,,,仓配一体,湖北省,ACTIVE,2026-01-28 09:20:03,2026-05-13 17:24:36.909732
178,HZ2026012700003,金鸣飞（广州）食品有限公司,普通客户,姚君,,广东省广州市天河区灵山东路7号15层1501-2房B01,,,零担整车运输,广东省,ACTIVE,2026-01-27 16:39:34,2026-05-13 17:24:36.909732
179,HZ2026012700002,河南万省生物工程科技有限公司,普通客户,,,河南省洛阳市新安县洛新产业集聚区京津路与纬四路交叉口万省生物,,,零担整车运输,河南省,ACTIVE,2026-01-27 14:53:59,2026-05-13 17:24:36.909732
180,HZ2026012700001,唐山孔名食品有限公司,普通客户,鲁达,,河北省唐山市遵化市经济开发区城西工业园区,,,仓配一体,河北省,ACTIVE,2026-01-27 11:11:42,2026-05-13 17:24:36.909732
181,HZ2026012600009,河南小红马供应链管理有限公司,普通客户,吕女士,,河南省南阳市宛城区万邦国际农产品批发市场T20-108、109,,,整车运输,河南省,ACTIVE,2026-01-26 17:29:09,2026-05-13 17:24:36.909732
182,HZ2026012600008,湖北九翼科技有限公司,普通客户,秦凯能,18771075301,湖北省武汉市黄陂区滠口街十里工业园东泰路1号5号楼104室,,,零担整车运输,湖北省,ACTIVE,2026-01-26 17:03:48,2026-05-13 17:24:36.909732
183,HZ2026012600007,合肥搬仓鼠供应链管理有限公司,普通客户,陈峰林,13866662205,安徽省合肥市蜀山区小庙工业园,,,零担整车运输；整车运输；零担整车运输（整合）,安徽省,ACTIVE,2026-01-26 16:56:27,2026-05-13 17:24:36.909732
184,HZ2026012600006,南京永立时代商贸有限公司,普通客户,胡斐,17512553777,江苏省南京市江宁区麒麟街道泉水工业园1号北门天地坤鹏物流园内,,,仓配一体；仓配一体（整合）,江苏省,ACTIVE,2026-01-26 16:52:58,2026-05-13 17:24:36.909732
185,HZ2026012600005,济南槐荫弗澳辰食品供应链经营部(个体工商户),普通客户,吴西平,,山东省济南市槐荫区报业大厦B座12楼,,,仓配一体,山东省,ACTIVE,2026-01-26 16:31:00,2026-05-13 17:24:36.909732
186,HZ2026012600004,河南新开元供应链管理有限公司,普通客户,高旭,,河南省郑州市中牟县新开元多温区仓储中心,,,仓配一体；仓配一体（整合）,河南省,ACTIVE,2026-01-26 15:56:24,2026-05-13 17:24:36.909732
