id,store_code,store_name,store_status,owner_code,owner_name,owner_level,third_party_code,province,city,district,address,phone,contact_person,warehouse,balance,created_at,channel,customer_type,salesman,salesman_code,salesman_phone,backup_phone,unload_fee,specified_location_fee,delivery_to_store,delivery_to_locker,transfer_delivery,delivery_time_slot,customer_tags,import_time
75,KH2025070603313,制茶青年-山东-云天绿城店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,盐山县,沧州盐山庆云镇,18905445378,王自强,廊坊仓,0.00,2025-07-06 15:47:55,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.025067
76,KH2025070500130,制茶青年-保定涿州柳河营店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,保定市,涿州市,豆庄镇柳河营商业街49号制茶青年,18331448847,丁勇,廊坊仓,0.00,2025-07-05 15:48:12,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.025291
77,KH2025062800265,制茶青年-廊坊大城藏屯店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,廊坊市,大城县,藏屯镇藏屯信用社西50米制茶青年,18531637444,郑海,廊坊仓,0.00,2025-06-28 13:36:37,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.025534
78,KH2025062701288,制茶青年-河北任丘悦都汇店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,任丘市,南门里街与老街交叉口正北方向160米左右悦都汇商场负一楼制茶青年,15175703111,高龙涛,廊坊仓,0.00,2025-06-27 16:21:54,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.025776
79,KH2025062301091,制茶青年-沧州献县东村店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,献县,河北省沧州市韩村镇前屯村,13653375601,王伟,廊坊仓,0.00,2025-06-23 16:38:14,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.026015
80,KH2025062300976,制茶青年-青县新兴镇回中店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,青县,新兴镇李杜线河北省青县回民中学东南侧约90米制茶青年,17691763602,刘孟超,廊坊仓,0.00,2025-06-23 15:22:25,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.026298
81,KH2025061901185,制茶青年-河北保定涿州高官镇店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,保定市,涿州市,古兴街高官庄镇海尔斜对面制茶青年,17772514353,白云阳,廊坊仓,0.00,2025-06-19 16:54:08,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.026718
82,KH2025061200484,制茶青年-河北献县高官镇店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,献县,高官镇(陈高官）人民政府北100米路东制茶青年,13831773893,马德伟,廊坊仓,0.00,2025-06-12 15:28:29,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.027004
83,KH2025061200481,制茶青年-河北献县凤翔园店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,献县,乐寿镇凤翔园西门第二幼儿园北面第三个门制茶青年,18244568937,刘红兵,天津仓,0.00,2025-06-12 15:25:37,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.027292
84,KH2025060700145,制茶青年-太原许西一店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,山西省,太原市,小店区,小店区许西村制茶青年,17635331144,高峰,廊坊仓,0.00,2025-06-07 17:17:34,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.027637
85,KH2025060700127,制茶青年-河北保定高碑店白沟店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,保定市,高碑店市,河北省保定市高碑店白沟镇白沟服饰广场右边150m制茶青年,13231703666,李文文,廊坊仓,0.00,2025-06-07 16:39:43,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.027924
86,KH2025060500096,制茶青年-河北任丘蕾莎商场店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,任丘市,雷莎商场制茶青年,18101283612,靳松,廊坊仓,0.00,2025-06-05 15:29:38,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.028269
87,KH2025060400394,制茶青年-河北固安一小店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,廊坊市,固安县,惠文街343号百和兴小区西北制茶青年,18833654153,袁欢乐,廊坊仓,0.00,2025-06-04 16:28:44,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.028634
88,KH2025053100036,制茶青年-河北霸州陈庄伙店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,廊坊市,霸州市,东杨庄乡陈庄伙村十字路口北20米制茶青年,15100689910,苏自勇,廊坊仓,0.00,2025-05-31 14:10:49,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.028935
89,KH2025052700247,制茶青年-鄚州李广店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,任丘市,河北省保定市雄县鄚州李广一村北堤9号制茶青年,17772683282,杨佳永,廊坊仓,0.00,2025-05-27 15:41:57,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.029206
90,KH2025052500055,制茶青年-大城旺村店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,廊坊市,大城县,旺村镇流标村制茶青年,15222846222,常重浩,廊坊仓,0.00,2025-05-25 16:50:11,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.029595
91,KH2025052300113,制茶青年-廊坊香河安平镇店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,廊坊市,香河县,安平镇香汐家园西门制茶青年,17746243333,崔朝旭,天津仓,0.00,2025-05-23 14:15:54,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.030039
92,KH2025052200417,制茶青年-廊坊香河钳屯店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,廊坊市,香河县,钳屯镇镇政府北侧制茶青年,15132637828,崔红娟,天津仓,0.00,2025-05-22 15:29:12,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.030335
93,KH2025051500445,制茶青年-大邵寺店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,献县,西城乡大邵寺村,15076749005,刘闯,廊坊仓,0.00,2025-05-15 15:45:38,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.030743
94,KH2025051400170,制茶青年-馆陶不夜城店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,邯郸市,馆陶县,湖北路陶山不夜城A11A制茶青年,13693042564,贾谦成,廊坊仓,0.00,2025-05-14 18:07:10,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.031142
95,KH2025051400042,制茶青年-馆陶文华店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,邯郸市,馆陶县,河北省邯郸市馆陶县西宝村制茶青年,19838570790,王志闯,天津仓,0.00,2025-05-14 11:51:40,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.031434
96,KH2025051301501,制茶青年-保定博野程委镇店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,保定市,博野县,程委镇制茶青年,18706776163,禄航兵,廊坊仓,0.00,2025-05-13 15:46:04,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.031718
97,KH2025051301487,制茶青年-衡水饶阳五公店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,衡水市,饶阳县,五公镇宏达五金电料经销处(互助路)对面制茶青年,13730577142,管林林,天津仓,0.00,2025-05-13 15:07:02,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.031990
98,KH2025051200202,制茶青年-任丘二中店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,任丘市,中华路三街村，二中路口燕西超市旁边（ 制茶青年 ）,15076785669,张丹,廊坊仓,0.00,2025-05-12 14:34:36,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.032426
99,KH2025051000038,制茶青年-涞水二小店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,保定市,涞水县,第二小学制茶青年,15930481185,李女士,廊坊仓,0.00,2025-05-10 14:51:59,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.032669
100,KH2025050700477,制茶青年-河间南召店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,河间市,束城镇南召村小学对面制茶青年,18333783033,高肖雨,廊坊仓,0.00,2025-05-07 17:28:50,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.032943
101,KH2025050500103,制茶青年-天津子牙店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,天津市,天津城区,静海区,子牙镇商品街邮政储蓄银行东300米制茶青年,15833768335,刘艳华,廊坊仓,0.00,2025-05-05 16:48:25,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.033197
102,KH2025042900450,制茶青年-固安十五中店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,廊坊市,固安县,育才南路315号 第十五中学对面制茶青年,15233682262,孙思明,廊坊仓,0.00,2025-04-29 16:51:39,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.033449
103,KH2025042700105,制茶青年-廊坊香河店制茶青年,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,廊坊市,香河县,安平镇香汐家园西门制茶青年,15822615767,崔红娟,廊坊仓,0.00,2025-04-27 15:30:19,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.033700
104,KH2025042600354,制茶青年-固安第四中学店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,廊坊市,固安县,固安镇永康路西侧龙华城小区30号楼底商107-2门店制茶青年,19131620888,高薇,廊坊仓,0.00,2025-04-26 16:02:01,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.033976
105,KH2025042600008,制茶青年-保定清苑大庄店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,保定市,清苑区,大庄镇车站制茶青年,13933970180,王小光,廊坊仓,0.00,2025-04-26 10:11:44,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.034249
106,KH2025042400419,制茶青年-文安-琉庄店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,廊坊市,文安县,大柳河镇琉庄村与花有约鲜花店旁制茶青年,15803262260,金艳,廊坊仓,0.00,2025-04-24 16:58:31,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.034521
107,KH2025042100264,制茶青年-肃宁梁家村店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,肃宁县,梁家村镇743号制茶青年,15128768679,焦文慧,廊坊仓,0.00,2025-04-21 17:42:24,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.034765
108,KH2025042100256,制茶青年-保定东马营店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,保定市,高碑店市,东马营镇家兴超市南100米制茶青年,13231703666,李文菊,廊坊仓,0.00,2025-04-21 17:27:42,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.035019
109,KH2025042100182,制茶青年-雄县-大营镇店（任丘配送）,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,任丘市,中国河北省沧州市北辛庄镇北辛庄村制茶青年,13171700566,肖文月,廊坊仓,0.00,2025-04-21 15:57:51,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.035288
110,KH2025041600120,制茶青年-晾马台店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,保定市,容城县,晾马台镇雄安桥南富民市场（津保公路A区99号）制茶青年,18600939985,陈菲,天津仓,0.00,2025-04-16 14:23:20,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.035530
111,KH2025040900112,制茶青年-定州高蓬店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,保定市,定州市,高蓬镇高蓬村制茶青年（定州市中山东路）,18333231515,郝刚,天津仓,0.00,2025-04-09 14:23:09,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.035781
112,KH2025040800181,制茶青年-大城大阜村店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,廊坊市,大城县,大尚屯镇大阜村制茶青年,15830607107,高荣,廊坊仓,0.00,2025-04-08 16:00:53,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.036047
113,KH2025040800180,制茶青年-大城王文村店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,廊坊市,大城县,大城县旺村镇田王文村廊崔线与永宁路交叉口东北40米制茶青年,15933069772,徐颖,廊坊仓,0.00,2025-04-08 16:00:06,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.036360
114,KH2025040100963,制茶青年-固安知子营店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,廊坊市,固安县,永定河孔雀城空港壹号制茶青年,15003264863,张海洪,廊坊仓,0.00,2025-04-01 18:23:16,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.036857
115,KH2025032703023,制茶青年-献县临河店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,献县,县临河乡医院对面制茶青年,18134372856,井娟,天津仓,0.00,2025-03-27 17:09:01,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.037119
116,KH2025032702588,制茶青年-永清别古庄店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,廊坊市,永清县,别古庄乡前刘武营村，培波超市西侧50米路南制茶青年,17746243333,崔朝旭,天津仓,0.00,2025-03-27 14:25:44,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.037360
117,KH2025032300022,制茶青年-保定蠡县大曲堤店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,保定市,蠡县,大曲堤镇温留路制茶青年,15533203133,柴玉苓,廊坊仓,0.00,2025-03-23 15:44:28,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.037654
118,KH2025032000072,制茶青年-献县韩村店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,献县,韩村镇二级路旁制茶青年,15100833803,杨洪臣,廊坊仓,0.00,2025-03-20 12:38:07,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.037919
119,KH2025031700262,制茶青年-泊头信誉楼店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,泊头市,上河城胜利步行街22栋129户制茶青年,13653375601,王伟,廊坊仓,0.00,2025-03-17 17:56:05,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.038190
120,KH2025031700147,制茶青年-肃宁付家佐店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,沧州市,肃宁县,付左镇付左村小学东一百米制茶青年,19833221627,张鹏飞,廊坊仓,0.00,2025-03-17 14:34:53,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.038470
121,KH2025031300135,制茶青年-大城广安店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,廊坊市,大城县,大广安镇信用社斜对过制茶青年,18831694368,田海港,廊坊仓,0.00,2025-03-13 16:45:40,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.038736
122,KH2025031200268,制茶青年-齐疙瘩店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,廊坊市,大城县,大尚屯镇宫村,15830607107,高荣,廊坊仓,0.00,2025-03-12 16:28:17,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.039001
123,KH2025031200254,制茶青年-邯郸-成安店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,邯郸市,成安县,成安镇 邯大路与向阳北街交叉口西南角,18260755839,刘敏,廊坊仓,0.00,2025-03-12 16:03:47,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.039265
124,KH2025030800221,制茶青年-保定小朱庄店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,保定市,定兴县,小朱庄镇柚子宾馆旁制茶青年,15930729273,孟令宾,天津仓,0.00,2025-03-08 13:48:46,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.039519
125,KH2025030800220,制茶青年-固安六中店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,廊坊市,固安县,第六中学南侧 千达综合便民市场制茶青年,19933615946,刘香月,廊坊仓,0.00,2025-03-08 13:47:40,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.039799
126,KH2025030500220,制茶青年-保定伍仁桥镇店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,保定市,安国市,伍仁桥镇伍仁桥村中心街桥北703号制茶青年,17731767279,尹锁英,廊坊仓,0.00,2025-03-05 14:26:49,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.040054
127,KH2025030100072,制茶青年-廊坊师范学院店,启用,HZ2023061500002,河南上黎供应链管理有限公司,VIP,,河北省,廊坊市,固安县,廊坊师范学院固安校区制茶青年,15830607130,刘鹏宇,天津仓,0.00,2025-03-01 15:32:38,,,,,,,否,否,否,否,否,上午:09:30-11:30;下午:13:30-20:00,,2026-05-12 10:13:23.040309
